id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
894,ParuVendu,930.0,49.0,18.98,Appartement,49 m2 7,69007,Lyon,45.72939664168162,4.837847077715576,https://www.paruvendu.fr/immobilier/location/appartement/1287345924A1KILHAP000,,,Gerland,T2,3641.0,0,378.0,1,56.0,1,2671.0,0,641.0,0,664.0,0,314.0,4,1171.0,0,1779.0,0,501.0,0,401.0,1,671.0,0,207.0,5,376.0,1,358.0,2,6264.0,0,1744.0,0,2666.0,0,4625.0,0,1283.0,0
895,ParuVendu,1200.0,64.0,18.75,Appartement,64 m2 7,69007,Lyon,45.729775283109824,4.837361419434474,https://www.paruvendu.fr/immobilier/location/appartement/1287342302A1KILHAP000,,,Gerland,T3,3616.0,0,336.0,1,97.0,1,2622.0,0,600.0,0,633.0,0,289.0,5,1127.0,0,1768.0,0,476.0,2,350.0,1,626.0,0,251.0,5,332.0,1,411.0,2,6229.0,0,1693.0,0,2617.0,0,4581.0,0,1258.0,0
896,ParuVendu,530.0,17.0,31.18,Appartement,17 m2 2,69002,Lyon,45.74980081809959,4.830777051214582,https://www.paruvendu.fr/immobilier/location/appartement/1287280505A1KILHAP000,,,Ainay,Studio/T1,1480.0,0,67.0,11,170.0,3,344.0,2,115.0,3,602.0,0,213.0,5,232.0,1,341.0,1,125.0,4,295.0,3,779.0,0,36.0,4,360.0,3,1497.0,0,4245.0,0,125.0,2,336.0,1,2348.0,0,1461.0,0
897,ParuVendu,800.0,26.0,30.77,Appartement,26 m2 9,69009,Lyon,45.78922047745174,4.8076343724701855,https://www.paruvendu.fr/immobilier/location/appartement/1287189245A1KILHAP000,,,Vaise / Valmy,Studio/T1,2923.0,0,410.0,1,1005.0,0,1595.0,0,995.0,0,871.0,0,291.0,2,2051.0,0,1163.0,0,1147.0,0,436.0,1,1364.0,0,517.0,0,128.0,1,1028.0,0,3535.0,0,1633.0,0,1647.0,0,2839.0,0,1082.0,0
898,ParuVendu,1999.0,149.0,13.42,Appartement,149 m2 1,69001,Lyon,45.76763693797029,4.820661747603022,https://www.paruvendu.fr/immobilier/location/appartement/1285973345A1KILHAP000,,,Terreaux / Hotel de Ville,Grand (T4+),894.0,0,111.0,9,699.0,0,867.0,0,154.0,1,318.0,5,73.0,7,457.0,1,970.0,0,307.0,2,610.0,0,1128.0,0,264.0,12,645.0,0,975.0,0,3134.0,0,307.0,1,1102.0,0,1027.0,0,862.0,0
899,ParuVendu,1070.0,55.0,19.45,Appartement,55 m2 8,69008,Lyon,45.73179154818993,4.856810383095203,https://www.paruvendu.fr/immobilier/location/appartement/1281957200A1KILHAP000,,,Monplaisir / Bachut,T3,3114.0,0,404.0,1,204.0,2,2586.0,0,1667.0,0,486.0,1,265.0,2,170.0,1,990.0,0,1090.0,0,192.0,1,974.0,0,97.0,6,267.0,2,1114.0,0,5898.0,0,1713.0,0,1667.0,0,4684.0,0,706.0,0
900,ParuVendu,1730.0,83.0,20.84,Appartement,83 m2 3,69003,Lyon,45.753116987198496,4.881011847272604,https://www.paruvendu.fr/immobilier/location/appartement/1281074897A1KILHAP000,,,Montchat,Grand (T4+),2124.0,0,355.0,3,316.0,1,2480.0,0,324.0,1,861.0,0,161.0,6,2217.0,0,1073.0,0,623.0,0,1106.0,0,2094.0,0,256.0,7,543.0,0,1268.0,0,4144.0,0,2462.0,0,1307.0,0,4050.0,0,2348.0,0
901,ParuVendu,545.0,18.0,30.28,Appartement,18 m2 3,69003,Lyon,45.76143654859541,4.843335579587254,https://www.paruvendu.fr/immobilier/location/appartement/1277533292A1KILHAP000,,,Préfecture / Quais,Studio/T1,759.0,0,60.0,18,241.0,1,233.0,3,256.0,3,179.0,14,473.0,2,549.0,0,474.0,1,69.0,11,486.0,1,813.0,0,269.0,8,329.0,3,1069.0,0,2694.0,0,69.0,2,617.0,0,1242.0,0,2298.0,0
902,ParuVendu,1170.0,50.0,23.4,Appartement,50 m2 6,69006,Lyon,45.77595253702594,4.856665494010332,https://www.paruvendu.fr/immobilier/location/appartement/1274674751A1KILHAP000,,,Brotteaux / Foch,T2,1802.0,0,685.0,0,683.0,0,780.0,0,660.0,0,977.0,0,215.0,2,921.0,0,662.0,0,895.0,0,820.0,0,1337.0,0,472.0,1,743.0,0,2220.0,0,1024.0,0,986.0,0,776.0,0,1704.0,0,3006.0,0
903,ParuVendu,589.0,18.0,32.72,Appartement,18 m2 8,69008,Lyon,45.73278469452468,4.87843905876594,https://www.paruvendu.fr/immobilier/location/appartement/1268617259A1KILHAP000,,,Monplaisir / Bachut,Studio/T1,3495.0,0,416.0,2,386.0,1,3412.0,0,1640.0,0,744.0,0,206.0,12,1529.0,0,197.0,2,432.0,2,68.0,2,1026.0,0,168.0,5,197.0,1,1057.0,0,6112.0,0,2886.0,0,1448.0,0,5411.0,0,1858.0,0
904,ParuVendu,1460.0,47.0,31.06,Appartement,47 m2 4,69004,Lyon,45.78303228812932,4.820451186348609,https://www.paruvendu.fr/immobilier/location/appartement/1288527432A1KILHAP000,,,Croix-Rousse Plateau,T2,1767.0,0,835.0,0,1013.0,0,1144.0,0,1066.0,0,695.0,0,264.0,3,1510.0,0,139.0,2,969.0,0,789.0,0,428.0,1,284.0,7,1033.0,0,585.0,0,2513.0,0,969.0,0,1166.0,0,1670.0,0,127.0,3
905,ParuVendu,1429.0,47.0,30.4,Appartement,47 m2 9,69009,Lyon,45.80004357828269,4.818807805491505,https://www.paruvendu.fr/immobilier/location/appartement/1288527428A1KILHAP000,,,Vaise / Valmy,T2,3543.0,0,1391.0,0,926.0,0,2716.0,0,2373.0,0,970.0,0,227.0,2,3282.0,0,1750.0,0,2415.0,0,1627.0,0,462.0,1,410.0,2,536.0,0,2229.0,0,3134.0,0,2415.0,0,2805.0,0,3428.0,0,1306.0,0
906,ParuVendu,1460.0,47.0,31.06,Appartement,47 m2 3,69003,Lyon,45.743632223070826,4.893902662762352,https://www.paruvendu.fr/immobilier/location/appartement/1288523958A1KILHAP000,,,Montchat,T2,3488.0,0,933.0,0,1156.0,0,3847.0,0,925.0,0,1104.0,0,446.0,1,3048.0,0,114.0,1,900.0,0,893.0,0,2227.0,0,551.0,0,912.0,0,2126.0,0,5576.0,0,3742.0,0,1870.0,0,5459.0,0,2995.0,0
907,ParuVendu,875.0,45.0,19.44,Appartement,45 m2 1,69001,Lyon,45.766691523516066,4.8350535772261365,https://www.paruvendu.fr/immobilier/location/appartement/1288402145A1KILHAP000,,,Terreaux / Hotel de Ville,T2,228.0,4,27.0,73,68.0,8,268.0,1,179.0,10,267.0,3,334.0,6,16.0,4,1017.0,0,24.0,7,265.0,3,932.0,0,116.0,11,115.0,5,1449.0,0,2434.0,0,24.0,2,409.0,1,488.0,1,1751.0,0
908,ParuVendu,925.0,43.0,21.51,Appartement,43 m2 8,69008,Lyon,45.73560011378454,4.873551466987925,https://www.paruvendu.fr/immobilier/location/appartement/1288548098A1KILHAP000,,,Monplaisir / Bachut,T2,3036.0,0,325.0,2,106.0,1,2921.0,0,1178.0,0,268.0,1,136.0,7,1239.0,0,294.0,1,452.0,2,345.0,2,553.0,0,86.0,9,340.0,1,566.0,0,5699.0,0,2405.0,0,1013.0,0,4933.0,0,1410.0,0
909,ParuVendu,750.0,25.0,30.0,Appartement,25 m2 9,69009,Lyon,45.7757765207807,4.8076596060264345,https://www.paruvendu.fr/immobilier/location/appartement/1288547888A1KILHAP000,,,Vaise / Valmy,Studio/T1,2074.0,0,184.0,7,155.0,4,140.0,2,136.0,1,185.0,1,188.0,7,611.0,0,1221.0,0,127.0,3,149.0,3,680.0,0,299.0,10,159.0,4,634.0,0,3638.0,0,143.0,2,158.0,1,2045.0,0,1131.0,0
910,ParuVendu,715.0,30.0,23.83,Appartement,30 m2 3,69003,Lyon,45.74926921210179,4.859288912541531,https://www.paruvendu.fr/immobilier/location/appartement/1288537944A1KILHAP000,,,Part-Dieu / Villette,Studio/T1,1207.0,0,211.0,6,332.0,1,1115.0,0,431.0,1,382.0,2,171.0,10,1242.0,0,928.0,0,479.0,1,451.0,2,1038.0,0,10.0,12,532.0,0,639.0,0,3978.0,0,1150.0,0,667.0,0,3053.0,0,834.0,0
911,ParuVendu,550.0,25.0,22.0,Appartement,25 m2 5,69005,Lyon,45.757845016103005,4.785461941837215,https://www.paruvendu.fr/immobilier/location/appartement/1288537912A1KILHAP000,,,Point du Jour / St Just,Studio/T1,3717.0,0,1121.0,0,1089.0,0,2495.0,0,2500.0,0,1952.0,0,169.0,5,2491.0,0,1092.0,0,1773.0,0,2294.0,0,2306.0,0,137.0,9,776.0,0,547.0,0,6017.0,0,2376.0,0,2491.0,0,3966.0,0,2066.0,0
912,ParuVendu,390.0,15.0,26.0,Appartement,15 m2 6,69006,Lyon,45.774482495331256,4.843113215129807,https://www.paruvendu.fr/immobilier/location/appartement/1288537906A1KILHAP000,,,Brotteaux / Foch,Studio/T1,948.0,0,199.0,1,59.0,1,846.0,0,622.0,0,514.0,0,181.0,3,677.0,0,1080.0,0,420.0,1,898.0,0,622.0,0,236.0,5,637.0,0,1245.0,0,1366.0,0,599.0,0,745.0,0,673.0,0,2072.0,0
913,ParuVendu,883.0,45.0,19.62,Appartement,45 m2 7,69007,Lyon,45.74989894899455,4.849270733575477,https://www.paruvendu.fr/immobilier/location/appartement/1288537897A1KILHAP000,,,Guillotière / Jean Macé,T2,1195.0,0,117.0,23,191.0,4,494.0,1,147.0,2,309.0,6,182.0,7,590.0,0,489.0,1,319.0,6,371.0,2,523.0,0,96.0,10,115.0,5,578.0,0,3885.0,0,413.0,1,1345.0,0,2598.0,0,940.0,0
914,ParuVendu,1070.0,68.0,15.74,Appartement,68 m2 7,69007,Lyon,45.726545642276115,4.826012450802242,https://www.paruvendu.fr/immobilier/location/appartement/1288537831A1KILHAP000,,,Gerland,T3,4093.0,0,613.0,0,938.0,0,2952.0,0,486.0,1,740.0,0,321.0,3,577.0,0,2619.0,0,274.0,2,464.0,1,515.0,0,324.0,2,427.0,1,239.0,1,6797.0,0,2045.0,0,2941.0,0,4958.0,0,2044.0,0
915,ParuVendu,1229.0,85.0,14.46,Appartement,85 m2 9,69009,Lyon,45.796703611111354,4.818019350667674,https://www.paruvendu.fr/immobilier/location/appartement/1288537821A1KILHAP000,,,Vaise / Valmy,Grand (T4+),3214.0,0,1023.0,0,976.0,0,2412.0,0,2008.0,0,1029.0,0,450.0,3,2905.0,0,1389.0,0,2119.0,0,1260.0,0,568.0,0,287.0,3,722.0,0,1854.0,0,3004.0,0,2119.0,0,2491.0,0,3102.0,0,1346.0,0
916,ParuVendu,440.0,15.0,29.33,Appartement,15 m2 5,69005,Lyon,45.75067610202602,4.811538877309173,https://www.paruvendu.fr/immobilier/location/appartement/1288537793A1KILHAP000,,,Point du Jour / St Just,Studio/T1,2200.0,0,684.0,0,591.0,0,1412.0,0,1189.0,0,643.0,0,609.0,0,696.0,0,1186.0,0,438.0,1,716.0,0,772.0,0,154.0,4,770.0,0,1462.0,0,4959.0,0,1268.0,0,1486.0,0,2797.0,0,1226.0,0
917,ParuVendu,650.0,15.0,43.33,Appartement,15 m2 3,69003,Lyon,45.75297555955036,4.885138418009696,https://www.paruvendu.fr/immobilier/location/appartement/1288537758A1KILHAP000,,,Montchat,Studio/T1,2431.0,0,120.0,3,126.0,1,2766.0,0,124.0,3,543.0,0,115.0,6,2474.0,0,1159.0,0,456.0,1,1336.0,0,2267.0,0,251.0,4,236.0,3,1545.0,0,4335.0,0,2746.0,0,1528.0,0,4338.0,0,2622.0,0
918,ParuVendu,690.0,57.0,12.11,Appartement,57 m2 2,69002,Lyon,45.75887354100579,4.832704190729986,https://www.paruvendu.fr/immobilier/location/appartement/1288537747A1KILHAP000,,,Bellecour / Cordeliers,T3,461.0,1,97.0,38,104.0,5,658.0,0,54.0,16,216.0,3,146.0,13,208.0,3,246.0,1,167.0,6,363.0,2,1099.0,0,152.0,5,219.0,5,1637.0,0,3272.0,0,836.0,0,204.0,3,1333.0,0,1505.0,0
919,ParuVendu,571.0,18.0,31.72,Appartement,18 m2 7,69007,Lyon,45.753851002502614,4.8381217672144565,https://www.paruvendu.fr/immobilier/location/appartement/1288537070A1KILHAP000,,,Guillotière / Jean Macé,Studio/T1,1066.0,0,41.0,32,41.0,6,587.0,0,406.0,5,359.0,6,143.0,4,663.0,0,424.0,1,463.0,1,175.0,8,691.0,0,134.0,10,208.0,3,1143.0,0,3619.0,0,463.0,1,607.0,0,1932.0,0,1577.0,0
920,ParuVendu,660.0,20.0,33.0,Appartement,20 m2 3,69003,Lyon,45.75622468789165,4.872709443077155,https://www.paruvendu.fr/immobilier/location/appartement/1288536983A1KILHAP000,,,Part-Dieu / Villette,Studio/T1,1403.0,0,188.0,4,597.0,0,1749.0,0,979.0,0,398.0,1,385.0,5,1517.0,0,1437.0,0,731.0,0,467.0,1,1645.0,0,92.0,9,449.0,2,1092.0,0,3529.0,0,1733.0,0,1317.0,0,3319.0,0,2064.0,0
921,ParuVendu,500.0,13.0,38.46,Appartement,13 m2 2,69002,Lyon,45.762339001266895,4.829407940355382,https://www.paruvendu.fr/immobilier/location/appartement/1288537710A1KILHAP000,,,Bellecour / Cordeliers,Studio/T1,347.0,2,64.0,72,54.0,5,614.0,0,140.0,30,296.0,1,164.0,4,176.0,3,442.0,1,270.0,1,381.0,2,1194.0,0,298.0,10,244.0,6,1692.0,0,3082.0,0,662.0,0,234.0,3,989.0,0,1221.0,0
922,ParuVendu,998.0,45.0,22.18,Appartement,45 m2 9,69009,Lyon,45.76836655684988,4.819263650444944,https://www.paruvendu.fr/immobilier/location/appartement/1288537799A1KILHAP000,,,Vaise / Valmy,T2,1011.0,0,67.0,6,833.0,0,980.0,0,232.0,1,441.0,2,67.0,7,577.0,0,963.0,0,431.0,1,690.0,0,1139.0,0,283.0,9,592.0,0,904.0,0,3174.0,0,431.0,1,1160.0,0,1106.0,0,868.0,0
923,ParuVendu,580.0,12.0,48.33,Appartement,12 m2 5,69005,Lyon,45.7563766553679,4.780119684922372,https://www.paruvendu.fr/immobilier/location/appartement/1288537694A1KILHAP000,,,Point du Jour / St Just,Studio/T1,4159.0,0,1563.0,0,1531.0,0,2896.0,0,2903.0,0,2360.0,0,251.0,4,2925.0,0,1311.0,0,2218.0,0,2705.0,0,2728.0,0,310.0,5,1135.0,0,215.0,2,6458.0,0,2788.0,0,2897.0,0,4412.0,0,2509.0,0
924,ParuVendu,1095.0,70.0,15.64,Appartement,70 m2 7,69007,Lyon,45.729453245535254,4.832273121919914,https://www.paruvendu.fr/immobilier/location/appartement/1288537922A1KILHAP000,,,Gerland,T3,3726.0,0,81.0,4,418.0,1,2609.0,0,216.0,1,390.0,1,48.0,4,748.0,0,2058.0,0,140.0,2,179.0,2,259.0,2,72.0,5,103.0,2,432.0,1,6352.0,0,1673.0,0,2601.0,0,4605.0,0,1486.0,0
925,ParuVendu,1500.0,71.0,21.13,Appartement,71 m2 2,69002,Lyon,45.74864802276377,4.821438683016013,https://www.paruvendu.fr/immobilier/location/appartement/1288537789A1KILHAP000,,,Confluence,T3,1857.0,0,94.0,7,447.0,1,811.0,0,645.0,0,753.0,0,96.0,4,578.0,0,951.0,0,443.0,1,218.0,1,451.0,1,222.0,8,320.0,2,1290.0,0,4693.0,0,629.0,0,838.0,0,2629.0,0,1560.0,0
926,ParuVendu,1300.0,45.0,28.89,Appartement,Duplex/triplex 45 m2 2,69002,Lyon,45.74900654943599,4.826428063426535,https://www.paruvendu.fr/immobilier/location/duplex-triplex/1288537605A1KILHDU000,,,Ainay,T2,1652.0,0,232.0,10,182.0,2,542.0,0,270.0,3,597.0,0,67.0,6,209.0,1,673.0,0,278.0,3,306.0,3,554.0,0,238.0,7,266.0,3,1328.0,0,4470.0,0,278.0,2,526.0,0,2484.0,0,1656.0,0
927,ParuVendu,1200.0,55.0,21.82,Appartement,55 m2 5,69005,Lyon,45.763895535568814,4.806124592887146,https://www.paruvendu.fr/immobilier/location/appartement/1287262708A1KILHAP000,,,Point du Jour / St Just,T3,2020.0,0,500.0,1,672.0,0,1155.0,0,1109.0,0,899.0,0,428.0,2,890.0,0,538.0,0,75.0,1,1059.0,0,942.0,0,440.0,1,575.0,0,307.0,1,4297.0,0,1035.0,0,1172.0,0,2229.0,0,434.0,1
928,ParuVendu,910.0,38.0,23.95,Appartement,38 m2 3,69003,Lyon,45.751954127438474,4.892477386358321,https://www.paruvendu.fr/immobilier/location/appartement/1287262739A1KILHAP000,,,Montchat,T2,3008.0,0,161.0,2,638.0,0,3301.0,0,537.0,0,172.0,2,180.0,5,3006.0,0,1045.0,0,162.0,2,1634.0,0,2589.0,0,332.0,5,198.0,3,2045.0,0,4774.0,0,3304.0,0,1952.0,0,4897.0,0,3101.0,0
929,ParuVendu,1195.0,31.0,38.55,Appartement,31 m2 8,69008,Lyon,45.73898795879395,4.882503700955387,https://www.paruvendu.fr/immobilier/location/appartement/1288537861A1KILHAP000,,,Monplaisir / Bachut,Studio/T1,3127.0,0,780.0,0,134.0,1,3246.0,0,963.0,0,825.0,0,137.0,5,2027.0,0,338.0,1,294.0,1,263.0,1,1239.0,0,312.0,2,678.0,0,1165.0,0,5587.0,0,2935.0,0,1150.0,0,5103.0,0,2079.0,0
930,ParuVendu,650.0,31.0,20.97,Appartement,31 m2 2,69002,Lyon,45.74943545378451,4.821720776438533,https://www.paruvendu.fr/immobilier/location/appartement/1288537779A1KILHAP000,,,Ainay,Studio/T1,1770.0,0,179.0,7,390.0,1,738.0,0,605.0,0,668.0,0,83.0,4,518.0,0,861.0,0,533.0,0,276.0,1,363.0,1,259.0,7,364.0,2,1374.0,0,4607.0,0,559.0,0,774.0,0,2540.0,0,1489.0,0
931,ParuVendu,990.0,55.0,18.0,Appartement,55 m2 9,69009,Lyon,45.76422320523877,4.795380984395826,https://www.paruvendu.fr/immobilier/location/appartement/1288537756A1KILHAP000,,,Vaise / Valmy,T3,2848.0,0,255.0,1,241.0,1,1455.0,0,1463.0,0,1462.0,0,62.0,6,1458.0,0,216.0,1,894.0,0,1412.0,0,1673.0,0,123.0,5,464.0,1,616.0,0,5002.0,0,1333.0,0,1451.0,0,3015.0,0,1251.0,0
932,ParuVendu,1042.0,48.0,21.71,Appartement,48 m2 5,69005,Lyon,45.76222873380951,4.794841591437613,https://www.paruvendu.fr/immobilier/location/appartement/1288537509A1KILHAP000,,,Point du Jour / St Just,T2,2911.0,0,255.0,1,223.0,1,1656.0,0,1669.0,0,1379.0,0,132.0,7,1616.0,0,220.0,1,942.0,0,1628.0,0,1639.0,0,103.0,6,479.0,1,622.0,0,5144.0,0,1531.0,0,1654.0,0,3116.0,0,1276.0,0
933,ParuVendu,2550.0,60.0,42.5,Appartement,60 m2 6,69006,Lyon,45.766665306750575,4.854575409614253,https://www.paruvendu.fr/immobilier/location/appartement/1288537512A1KILHAP000,,,Brotteaux / Foch,T3,769.0,0,40.0,20,136.0,3,189.0,3,328.0,6,550.0,0,155.0,6,403.0,2,398.0,1,37.0,8,133.0,5,1114.0,0,65.0,19,106.0,3,1363.0,0,2016.0,0,198.0,1,326.0,2,1547.0,0,2696.0,0
934,ParuVendu,1280.0,67.0,19.1,Appartement,67 m2 2,69002,Lyon,45.748178004926665,4.819848856815294,https://www.paruvendu.fr/immobilier/location/appartement/1288537947A1KILHAP000,,,Confluence,T3,1967.0,0,120.0,5,581.0,0,939.0,0,778.0,0,696.0,0,143.0,4,624.0,0,1042.0,0,374.0,1,294.0,1,522.0,0,324.0,7,367.0,2,1264.0,0,4802.0,0,758.0,0,970.0,0,2723.0,0,1567.0,0
935,ParuVendu,620.0,25.0,24.8,Appartement,25 m2 2,69002,Lyon,45.75099997881386,4.824711843493971,https://www.paruvendu.fr/immobilier/location/appartement/1288537703A1KILHAP000,,,Ainay,Studio/T1,1504.0,0,16.0,10,140.0,3,448.0,1,332.0,4,404.0,2,271.0,6,448.0,1,650.0,0,270.0,6,249.0,3,305.0,1,97.0,10,354.0,3,1537.0,0,4339.0,0,270.0,2,488.0,1,2301.0,0,1456.0,0
936,ParuVendu,1086.0,63.0,17.24,Appartement,63 m2 3,69003,Lyon,45.751011380102014,4.855911405627927,https://www.paruvendu.fr/immobilier/location/appartement/t3-lyon-3/1269412486A1KILHAP000,,,Part-Dieu / Villette,T3,975.0,0,116.0,6,306.0,2,794.0,0,119.0,4,201.0,3,147.0,10,1120.0,0,867.0,0,275.0,3,166.0,2,735.0,0,130.0,13,242.0,2,452.0,1,3760.0,0,888.0,0,992.0,0,2742.0,0,958.0,0
937,ParuVendu,580.0,31.0,18.71,Appartement,31 m2 3,69003,Lyon,45.75536368237295,4.859220542762589,https://www.paruvendu.fr/immobilier/location/appartement/1287757139A1KILHAP000,,,Part-Dieu / Villette,Studio/T1,575.0,0,154.0,4,489.0,1,995.0,0,446.0,3,139.0,1,246.0,10,1233.0,0,1111.0,0,279.0,3,580.0,0,620.0,0,422.0,5,575.0,0,506.0,0,3306.0,0,891.0,0,727.0,0,2538.0,0,1478.0,0
938,Century 21,1200.0,74.74,16.06,Appartement,"3 pièce - F3 Bis 59 74,74 m2, s Ref : 2598",59000,Lille,50.637292237704514,3.0856205884323518,https://www.century21.fr/trouver_logement/detail/16283156361/,https://www.century21.fr/imagesBien/s3/202/3399/c21_202_3399_2598_8_081AE1F2-ED26-4C40-BB0E-8DB9CCDFABE1.jpg,2026-08-12,Lille / Non localisé,T3,,0,55.0,2,961.0,0,1705.0,0,1445.0,0,117.0,1,107.0,10,1333.0,0,349.0,1,341.0,1,527.0,0,1979.0,0,194.0,11,480.0,1,984.0,0,573.0,0,1746.0,0,1049.0,0,828.0,0,802.0,0
939,Century 21,550.0,13.8,39.86,Maison,"1 pièce - Maison 59 13,80 m2, Ref : 920",59000,Lille,50.61683915756882,3.075954678870055,https://www.century21.fr/trouver_logement/detail/15801653367/,https://www.century21.fr/imagesBien/s3/202/3833/c21_202_3833_920_8_3714FA52-0197-4833-A176-8864E1E92BFA.jpg,2026-08-12,Lille / Non localisé,Grand (T4+),,0,624.0,0,1101.0,0,1887.0,0,1684.0,0,606.0,0,84.0,9,650.0,0,381.0,1,409.0,1,356.0,2,163.0,1,97.0,5,1361.0,0,1759.0,0,2175.0,0,1990.0,0,865.0,0,1131.0,0,1800.0,0
940,Century 21,550.0,14.2,38.73,Maison,"1 pièce - Maison 59 14,20 m2, Ref : 921",59000,Lille,50.637813689346636,3.079909574716215,https://www.century21.fr/trouver_logement/detail/15801654924/,https://www.century21.fr/imagesBien/s3/202/3833/c21_202_3833_921_8_17E79607-2CDE-4740-BA1E-47E7A68EC24F.jpg,2026-08-12,Lille / Non localisé,Grand (T4+),,0,261.0,3,1313.0,0,1342.0,0,1042.0,0,291.0,1,81.0,2,929.0,0,557.0,0,409.0,1,668.0,0,2168.0,0,128.0,5,495.0,1,914.0,0,228.0,1,1339.0,0,664.0,0,437.0,1,632.0,0
941,Century 21,1070.0,61.85,17.3,Appartement,"3 pièce - F3 59 61,85 m2, s Ref : 2548",59000,Lille,50.65001911056725,3.0958330831926726,https://www.century21.fr/trouver_logement/detail/15743943082/,https://www.century21.fr/imagesBien/s3/202/3399/c21_202_3399_2548_8_8925F68B-56AB-4BF9-9E4C-23CD0224CEE2.jpg,2026-08-12,Lille / Non localisé,T3,,0,716.0,0,2083.0,0,2887.0,0,2360.0,0,1031.0,0,308.0,2,2429.0,0,1253.0,0,1928.0,0,1100.0,0,2308.0,0,153.0,8,1069.0,0,1769.0,0,1988.0,0,2686.0,0,2328.0,0,2130.0,0,1342.0,0
942,Orpi,587.0,36.0,16.31,Appartement,2 pièce - s 36 m2 587 €par mois LOCATION,59000,Lille,50.63365588946151,3.0458691695444804,https://www.orpi.com/annonce-location-appartement-t2-lille-59800-04ce5f27-26d8-440b-98d6-3fbb3e256b3c/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/04ce5f27-26d8-440b-98d6-3fbb3e256b3c--49ae84cc-1aec-4e33-b6c4-07fdd7cc0747.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=405a12932a8293fd166b5878f39ed4250555ea02,2026-08-12,Lille / Non localisé,T2,,0,97.0,12,432.0,1,387.0,1,790.0,0,757.0,0,282.0,9,641.0,0,383.0,1,741.0,0,340.0,2,524.0,0,141.0,10,692.0,0,851.0,0,2260.0,0,877.0,0,1017.0,0,1705.0,0,2440.0,0
943,Orpi,520.0,30.0,17.33,Appartement,1 pièce - 30 m2 520 €par mois LOCATION,59000,Lille,50.620537906754016,3.0291325547869525,https://www.orpi.com/annonce-location-appartement-t1-lille-59000-1a37ddb5-f2a3-4faf-89e0-76fe1dd342c2/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/1a37ddb5-f2a3-4faf-89e0-76fe1dd342c2--1d14b1ea-95ea-40f2-8bc6-db6f6b5ee6cb.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=c21a7780a04aa757b4dc60897b58ac381ad7b356,2026-08-12,Lille / Non localisé,Studio/T1,,0,1033.0,0,455.0,1,1725.0,0,1476.0,0,970.0,0,128.0,11,2241.0,0,443.0,1,1140.0,0,1066.0,0,1342.0,0,187.0,4,315.0,2,523.0,0,3847.0,0,2259.0,0,1346.0,0,2558.0,0,1847.0,0
944,Orpi,1276.0,108.0,11.81,Maison,3 pièce - Maison s 108 m2 1 276 €par mois LOCATION,59000,Lille,50.634348721969495,3.0509787362340433,https://www.orpi.com/annonce-location-maison-t3-lille-59000-1712-120911-260/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/b712cea6-1950-45bf-8db5-f3275a38a687--86c42ca4-c47b-48e8-a7dd-c36ff7b98259.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=ff2dce8936096d044defd620ff87edc992ca5b69,2026-08-12,Lille / Non localisé,Grand (T4+),,0,188.0,50,597.0,0,228.0,1,624.0,0,598.0,0,400.0,8,303.0,6,355.0,1,544.0,0,231.0,8,428.0,1,143.0,2,334.0,1,1204.0,0,1892.0,0,622.0,0,766.0,0,1495.0,0,2274.0,0
