categorie_cavalier,type_osm,nom_lieu,latitude,longitude,code_postal
Nuisance - Aire de jeux,playground,Inconnu,45.7720166,4.8062559,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7973022,4.8322082,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7739943,4.8048263,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7720028,4.8065283,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7255964,4.8524743,69200
Nuisance - Aire de jeux,playground,Inconnu,45.7688667,4.7960466,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7677369,4.7923989,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7677547,4.7929004,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7760774,4.8168347,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7764653,4.8111626,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7484055,4.85022,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7478032,4.838432,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7526326,4.8496654,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7531874,4.8497214,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7549161,4.8399451,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7495408,4.8531486,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7688661,4.8270952,69001
Nuisance - Aire de jeux,playground,Jardin Valencio,45.7582304,4.8250438,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7394231,4.839437,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7339455,4.8388889,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7619496,4.816202,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7725372,4.7945532,69009
Nuisance - Aire de jeux,playground,Aire de Jeux Fraternité,45.7407299,4.8594939,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7596149,4.8714815,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7204127,4.8246488,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7201346,4.824181,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7205943,4.8249538,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7714764,4.8442296,69006
Nuisance - Aire de jeux,playground,Inconnu,45.786165,4.8128839,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7727305,4.8351727,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7494705,4.8873081,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7677211,4.8066726,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7697603,4.8073707,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7823526,4.7925765,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7793655,4.8196386,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7585829,4.7946058,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7796778,4.7944844,69009
Nuisance - Aire de jeux,playground,Aire de jeux Paul Sedaillan,45.7941139,4.822476,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7779237,4.8164528,69004
Nuisance - Aire de jeux,playground,Square Frédéric Dard,45.7750495,4.8350169,69004
Nuisance - Aire de jeux,playground,Aire de Jeux Masset,45.7686637,4.8005316,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7370039,4.8328242,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7858228,4.792127,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7436426,4.8613469,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7593561,4.7856754,69005
Nuisance - Aire de jeux,playground,Jardin de la Laïcité,45.7390063,4.8671819,69008
Nuisance - Aire de jeux,playground,Place Chazette,45.7732589,4.8378543,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7736179,4.8007672,69009
Nuisance - Aire de jeux,playground,Square Professeur Morat,45.7348982,4.8794309,69008
Nuisance - Aire de jeux,playground,Square Professeur Morat,45.7346776,4.8790424,69008
Nuisance - Aire de jeux,playground,Inconnu,45.743199,4.8688844,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7344355,4.8222941,69007
Nuisance - Aire de jeux,playground,Inconnu,45.8038282,4.8350953,69009
Nuisance - Aire de jeux,playground,Inconnu,45.798469,4.8297957,69009
Nuisance - Aire de jeux,playground,Inconnu,45.748823,4.8767474,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7202082,4.8243522,69007
Nuisance - Aire de jeux,playground,Inconnu,45.720685,4.8251055,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7207889,4.8252569,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7210103,4.8255483,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7210969,4.8256856,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7212094,4.8258807,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7212763,4.8260321,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7302308,4.8211494,69007
Nuisance - Aire de jeux,playground,Aire de jeux,45.774548,4.8517272,69006
Nuisance - Aire de jeux,playground,Aire de jeux Philomène Rozan,45.7907444,4.8163279,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7713985,4.8208157,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7832591,4.8580246,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7690964,4.8237068,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7493256,4.8206686,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7670873,4.8021532,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7299032,4.8652698,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7311472,4.8645919,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7867199,4.8065121,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7902182,4.7976136,69009
Nuisance - Aire de jeux,playground,Square Diday,45.7524048,4.8746574,69003
Nuisance - Aire de jeux,playground,Inconnu,45.773184,4.84171,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7897041,4.8023571,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7876245,4.791695,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7484922,4.8766691,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7570543,4.8018483,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7593971,4.7977044,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7476475,4.8715293,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7475077,4.8714814,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7477656,4.8715901,69003
Nuisance - Aire de jeux,playground,Aire de jeux Saint Vincent,45.7681412,4.8200676,69001
Nuisance - Aire de jeux,playground,Inconnu,45.743801,4.8195965,69002
Nuisance - Aire de jeux,playground,Jardin Grande Cote Haut,45.7720434,4.8323593,69001
Nuisance - Aire de jeux,playground,Jardin de la Grande Côte Bas,45.7716919,4.8322108,69001
Nuisance - Aire de jeux,playground,Cour de l'école Lamartine,45.7601841,4.8325661,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7519791,4.8826323,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7521262,4.882525,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7582693,4.868697,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7488225,4.894891,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7485534,4.8948545,69003
Nuisance - Aire de jeux,playground,Inconnu,45.802842,4.8253847,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7451843,4.8886028,69003
Nuisance - Aire de jeux,playground,Inconnu,45.746637,4.8632041,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7584068,4.8687471,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7263545,4.8218822,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7366086,4.8260637,69007
Nuisance - Aire de jeux,playground,Espace Artaud,45.7808301,4.8373804,69004
Nuisance - Aire de jeux,playground,Aire de Jeux des Belvédères,45.7838465,4.7930837,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7410086,4.8342637,69007
Nuisance - Aire de jeux,playground,Inconnu,45.733698,4.8807546,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7361983,4.88921,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7804776,4.839439,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7799917,4.839323,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7642914,4.7961769,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7821714,4.827234,69004
Nuisance - Aire de jeux,playground,Place de l'Abbé Larue,45.7557259,4.8186446,69005
Nuisance - Aire de jeux,playground,Aire de jeux Mermoz,45.7286773,4.8846811,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7285804,4.884354,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7587562,4.8156472,69005
Nuisance - Aire de jeux,playground,Pressensé,45.7289468,4.8623987,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7358303,4.8324429,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7863365,4.799304,69009
Nuisance - Aire de jeux,playground,Place Croix Paquet,45.7715161,4.8364506,69001
Nuisance - Aire de jeux,playground,Inconnu,45.730978,4.8291458,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7507301,4.8283602,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7763642,4.8111933,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7369101,4.8734437,69008
Nuisance - Aire de jeux,playground,Aire de jeux de 2 à 12 ans,45.7573577,4.8305,69002
Nuisance - Aire de jeux,playground,Aire de jeux de 2 à 8 ans,45.7573007,4.8307463,69002
Nuisance - Aire de jeux,playground,Parc Nelson Mandela,45.7293572,4.8749692,69008
Nuisance - Aire de jeux,playground,Inconnu,45.761313,4.8278862,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7656599,4.8575336,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7665215,4.8525872,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7665858,4.8522298,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7644436,4.8479322,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7814207,4.8168816,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7505924,4.8668323,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7806468,4.8081772,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7804638,4.80858,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7308757,4.8844942,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7301652,4.8864925,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7275532,4.8850504,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7282004,4.885631,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7279201,4.8851722,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7297914,4.8829092,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7294339,4.882558,69008
Nuisance - Aire de jeux,playground,Inconnu,45.728808,4.8820698,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7306241,4.8764914,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7300365,4.8844905,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7337913,4.8757035,69008
Nuisance - Aire de jeux,playground,Inconnu,45.756822,4.8015023,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7565749,4.8008888,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7409092,4.8204638,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7316282,4.8514983,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7365867,4.8625701,69008
Nuisance - Aire de jeux,playground,Inconnu,45.8068568,4.8369536,69009
Nuisance - Aire de jeux,playground,Place des Chartreux,45.7706268,4.8213441,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7742317,4.8231646,69004
Nuisance - Aire de jeux,playground,Caterpilou,45.7372998,4.8181961,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7492813,4.8271954,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7631691,4.8139322,69005
Nuisance - Aire de jeux,playground,Berges du Rhône - Port de l'université,45.7498875,4.835043,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7503398,4.8926866,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7287706,4.8506914,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7402212,4.8824355,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7382108,4.8508713,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7892932,4.792416,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7377874,4.837207,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7552218,4.8623826,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7322358,4.8850195,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7350462,4.8521735,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7343021,4.8736414,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7625773,4.8269756,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7833836,4.800125,69009
Nuisance - Aire de jeux,playground,Génin/Pont,45.7541931,4.7961345,69005
Nuisance - Aire de jeux,playground,Berges du Rhône Renata Tebaldi,45.7661418,4.8411467,69006
Nuisance - Aire de jeux,playground,Berges du Rhône Passerelle du collège,45.7653998,4.8411289,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7574899,4.8517846,69003
Nuisance - Aire de jeux,playground,Inconnu,45.749672,4.7840916,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7337994,4.8549746,69008
Nuisance - Aire de jeux,playground,Aire de jeux des écuries,45.7462065,4.8538413,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7325992,4.8247929,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7325786,4.8255211,69007
Nuisance - Aire de jeux,playground,Aire de jeux Parvis de la Tour 106,45.7279552,4.8759109,69008
Nuisance - Aire de jeux,playground,Aire de Jeux Place Mazagran,45.752045,4.8427342,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7524865,4.7824599,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7606261,4.7999132,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7294112,4.8316592,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7324722,4.8659446,69008
Nuisance - Aire de jeux,playground,Cours intérieur de l'école maternelle Les Petits Canuts,45.7797531,4.8315274,69004
Nuisance - Aire de jeux,playground,Square de la Diversité,45.7881755,4.7888171,69009
Nuisance - Salle de Concert,music_venue,Kraspek MyziK,45.7712711,4.8357517,69001
Nuisance - Salle de Concert,music_venue,Collision,45.7708595,4.8330651,69001
Nuisance - Discothèque,nightclub,Fiesta Loca,45.7672861,4.826534,69005
Nuisance - Discothèque,nightclub,Loft Club,45.7485148,4.8419247,69007
Nuisance - Discothèque,nightclub,Les Salons du NH,45.7312449,4.8588609,69008
Nuisance - Discothèque,nightclub,Vertige X,45.7691081,4.8362133,69001
Nuisance - Discothèque,nightclub,La Cour des Grands,45.7537825,4.8193338,69005
Nuisance - Discothèque,nightclub,It Pub Bar,45.77116,4.835802,69001
Nuisance - Discothèque,nightclub,Le Fox Club Latino,45.7482591,4.8420109,69007
Nuisance - Discothèque,nightclub,Le Sucre,45.7366431,4.8150098,69002
Nuisance - Discothèque,nightclub,F&K Discoclub,45.7664423,4.8597585,69006
Nuisance - Discothèque,nightclub,Secret Dream,45.7481998,4.8288654,69002
Nuisance - Discothèque,nightclub,Raspoutine,45.7716236,4.8350589,69001
Nuisance - Discothèque,nightclub,Rock'n Eat Live,45.7709758,4.8114869,69009
Nuisance - Discothèque,nightclub,Dock Circus,45.7383581,4.8147971,69002
Nuisance - Discothèque,nightclub,Le Petit Salon,45.7408169,4.848825,69007
Nuisance - Discothèque,nightclub,Le Saône Night,45.7608438,4.8320784,69002
Nuisance - Discothèque,nightclub,La Salsa,45.7668293,4.8351224,69001
Nuisance - Discothèque,nightclub,Ambassade,45.7605798,4.8363705,69002
Nuisance - Discothèque,nightclub,La Grange au Bouc,45.7638728,4.828865,69005
Nuisance - Discothèque,nightclub,L'Étoile Tropicale,45.769964,4.8342774,69001
Nuisance - Discothèque,nightclub,Mamy Rose,45.7679536,4.8597242,69006
Nuisance - Discothèque,nightclub,Azar Club,45.7355344,4.8155505,69002
Nuisance - Discothèque,nightclub,La Maison (Club),45.7312896,4.8230026,69007
Nuisance - Discothèque,nightclub,Queen Club,45.7695306,4.8313604,69001
Nuisance - Station Service,fuel,Total Access,45.7262794,4.829065,69007
Nuisance - Station Service,fuel,Total Access,45.738463,4.8675169,69008
Nuisance - Station Service,fuel,Avia,45.7472501,4.8669996,69003
Nuisance - Station Service,fuel,Avia,45.7371867,4.8240222,69007
Nuisance - Station Service,fuel,Total Access,45.7263694,4.8394053,69007
Nuisance - Station Service,fuel,Total,45.7348657,4.8392987,69007
Nuisance - Station Service,fuel,Esso Express,45.7764017,4.8210749,69004
Nuisance - Station Service,fuel,Eni,45.754452,4.7803625,69005
Nuisance - Station Service,fuel,Eni,45.7788535,4.8283396,69004
Nuisance - Station Service,fuel,Eni,45.7805346,4.8121738,69004
Nuisance - Station Service,fuel,Total Access,45.7623454,4.8028535,69009
Nuisance - Station Service,fuel,Total,45.7746482,4.7941088,69009
Nuisance - Station Service,fuel,Quai des énergies,45.7257489,4.8389827,69007
Nuisance - Station Service,fuel,BP,45.7807288,4.8272324,69004
Nuisance - Station Service,fuel,Esso,45.7765487,4.8209277,69004
Nuisance - Station Service,fuel,Esso,45.7805705,4.8004162,69009
Nuisance - Station Service,fuel,Avia,45.7544646,4.8528314,69003
Nuisance - Station Service,fuel,Esso,45.7346426,4.8181559,69002
Nuisance - Station Service,fuel,Avia,45.7539526,4.7774658,69005
Superstition - Cimetière,cemetery,Nouveau Cimetière de la Guillotière,45.7380918,4.8557353,69008
Superstition - Cimetière,cemetery,Ancien Cimetière de la Guillotière,45.7424192,4.8549203,69007
Superstition - Cimetière,cemetery,Cimetière de Loyasse nouveau,45.7615986,4.8136997,69005
Superstition - Cimetière,cemetery,Cimetière de Loyasse ancien,45.7623863,4.8112883,69009
Superstition - Cimetière,cemetery,Ancien cimetière de la Croix-Rousse,45.7846735,4.8199766,69004
Superstition - Cimetière,cemetery,Cimetière juif de Lyon,45.7402051,4.8436375,69007
Superstition - Cimetière,cemetery,Cimetière de Saint-Rambert,45.803442,4.8349389,69009
Superstition - Cimetière,cemetery,Nouveau cimetière de la Croix-Rousse,45.7822958,4.8188609,69004
Superstition - Cimetière,cemetery,Cimetière de la Croix-Rousse,45.783387,4.8188999,69004
Superstition - Cimetière,cemetery,Cimetières de la Guillotière,45.7396499,4.8557353,69007
